colour	x	y	group	showSelectedlegendcolour	showSelected.variable	showSelected.value	PANEL
#EE82EE	0.0411749342441592	0.978456898368898	1	prediction	degrees01	402	1
#EE82EE	0.0411749342441592	1.10499310824741	1	prediction	degrees01	545	1
#EE82EE	0.0411749342441592	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	0.0411749342441592	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	1.03331773121723	0.901166093864919	1	prediction	degrees01	5	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	14	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	1.03331773121723	0.518367574045895	1	prediction	degrees01	35	1
#EE82EE	1.03331773121723	0.322355992332538	1	prediction	degrees01	48	1
#EE82EE	1.03331773121723	0.96155103926969	1	prediction	degrees01	65	1
#EE82EE	1.03331773121723	0.927965336800471	1	prediction	degrees01	88	1
#EE82EE	1.03331773121723	0.806724032309319	1	prediction	degrees01	119	1
#EE82EE	1.03331773121723	-0.0937698715198084	1	prediction	degrees01	162	1
#EE82EE	1.03331773121723	0.801700027571435	1	prediction	degrees01	219	1
#EE82EE	1.03331773121723	-0.0937698715198084	1	prediction	degrees01	297	1
#EE82EE	1.03331773121723	0.991808583947406	1	prediction	degrees01	402	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	545	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	1.03331773121723	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	6.58377984390905	0.891620671423402	1	prediction	degrees01	5	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	14	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	6.58377984390905	0.56075422380375	1	prediction	degrees01	35	1
#EE82EE	6.58377984390905	0.388246776305573	1	prediction	degrees01	48	1
#EE82EE	6.58377984390905	0.953636411627316	1	prediction	degrees01	65	1
#EE82EE	6.58377984390905	0.909517090841224	1	prediction	degrees01	88	1
#EE82EE	6.58377984390905	0.808561990621262	1	prediction	degrees01	119	1
#EE82EE	6.58377984390905	-0.0331771891720581	1	prediction	degrees01	162	1
#EE82EE	6.58377984390905	0.846559190117136	1	prediction	degrees01	219	1
#EE82EE	6.58377984390905	0.0596799378731966	1	prediction	degrees01	297	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	545	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	6.58377984390905	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	6.97210483330695	0.89095196931781	1	prediction	degrees01	5	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	14	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	6.97210483330695	0.563634893198245	1	prediction	degrees01	35	1
#EE82EE	6.97210483330695	0.39272970264451	1	prediction	degrees01	48	1
#EE82EE	6.97210483330695	0.952979783341497	1	prediction	degrees01	65	1
#EE82EE	6.97210483330695	0.908294952867877	1	prediction	degrees01	88	1
#EE82EE	6.97210483330695	0.808685639137574	1	prediction	degrees01	119	1
#EE82EE	6.97210483330695	-0.0203214477389552	1	prediction	degrees01	162	1
#EE82EE	6.97210483330695	0.849098019884112	1	prediction	degrees01	219	1
#EE82EE	6.97210483330695	0.0698237077158775	1	prediction	degrees01	297	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	545	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	6.97210483330695	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	9.85953355125342	0.885976210167625	1	prediction	degrees01	5	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	14	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	9.85953355125342	0.584700947691225	1	prediction	degrees01	35	1
#EE82EE	9.85953355125342	0.425530550533452	1	prediction	degrees01	48	1
#EE82EE	9.85953355125342	0.947703619837283	1	prediction	degrees01	65	1
#EE82EE	9.85953355125342	0.899501284071554	1	prediction	degrees01	88	1
#EE82EE	9.85953355125342	0.809597432725218	1	prediction	degrees01	119	1
#EE82EE	9.85953355125342	0.0722818660208311	1	prediction	degrees01	162	1
#EE82EE	9.85953355125342	0.865630099975881	1	prediction	degrees01	219	1
#EE82EE	9.85953355125342	0.143514714189071	1	prediction	degrees01	297	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	545	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	9.85953355125342	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	14.0597219638377	0.878727164000287	1	prediction	degrees01	5	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	14	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	14.0597219638377	0.614218511838732	1	prediction	degrees01	35	1
#EE82EE	14.0597219638377	0.471539747627352	1	prediction	degrees01	48	1
#EE82EE	14.0597219638377	0.938881512748237	1	prediction	degrees01	65	1
#EE82EE	14.0597219638377	0.887662745405176	1	prediction	degrees01	88	1
#EE82EE	14.0597219638377	0.810932347021451	1	prediction	degrees01	119	1
#EE82EE	14.0597219638377	0.197447346821644	1	prediction	degrees01	162	1
#EE82EE	14.0597219638377	0.882639767709387	1	prediction	degrees01	219	1
#EE82EE	14.0597219638377	0.24506560781299	1	prediction	degrees01	297	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	545	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	14.0597219638377	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	17.9832452205914	0.871943951741558	1	prediction	degrees01	5	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	17.9832452205914	1.0465137331403	1	prediction	degrees01	14	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	17.9832452205914	0.640566222702351	1	prediction	degrees01	35	1
#EE82EE	17.9832452205914	0.512651180279827	1	prediction	degrees01	48	1
#EE82EE	17.9832452205914	0.929580403746896	1	prediction	degrees01	65	1
#EE82EE	17.9832452205914	0.877663817508147	1	prediction	degrees01	88	1
#EE82EE	17.9832452205914	0.812237765777329	1	prediction	degrees01	119	1
#EE82EE	17.9832452205914	0.303987878181026	1	prediction	degrees01	162	1
#EE82EE	17.9832452205914	0.891596174132546	1	prediction	degrees01	219	1
#EE82EE	17.9832452205914	0.333606614393333	1	prediction	degrees01	297	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	545	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	17.9832452205914	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	19.2105162421489	0.869819896625605	1	prediction	degrees01	5	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	19.2105162421489	1.04390741884402	1	prediction	degrees01	14	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	19.2105162421489	0.648561650714869	1	prediction	degrees01	35	1
#EE82EE	19.2105162421489	0.525133933830329	1	prediction	degrees01	48	1
#EE82EE	19.2105162421489	0.926493148500054	1	prediction	degrees01	65	1
#EE82EE	19.2105162421489	0.874751832328573	1	prediction	degrees01	88	1
#EE82EE	19.2105162421489	0.8126655665534	1	prediction	degrees01	119	1
#EE82EE	19.2105162421489	0.33523735981033	1	prediction	degrees01	162	1
#EE82EE	19.2105162421489	0.893135952204791	1	prediction	degrees01	219	1
#EE82EE	19.2105162421489	0.360004999214292	1	prediction	degrees01	297	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	545	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	19.2105162421489	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	30.6159160931201	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	30.6159160931201	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	30.6159160931201	0.850029849855312	1	prediction	degrees01	5	1
#EE82EE	30.6159160931201	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	30.6159160931201	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	30.6159160931201	1.01913145752754	1	prediction	degrees01	14	1
#EE82EE	30.6159160931201	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	30.6159160931201	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	30.6159160931201	0.717155530021756	1	prediction	degrees01	35	1
#EE82EE	30.6159160931201	0.632329650822778	1	prediction	degrees01	48	1
#EE82EE	30.6159160931201	0.895303324080094	1	prediction	degrees01	65	1
#EE82EE	30.6159160931201	0.852746394389367	1	prediction	degrees01	88	1
#EE82EE	30.6159160931201	0.817368026761639	1	prediction	degrees01	119	1
#EE82EE	30.6159160931201	0.578458057503215	1	prediction	degrees01	162	1
#EE82EE	30.6159160931201	0.884101267008951	1	prediction	degrees01	219	1
#EE82EE	30.6159160931201	0.574341672372023	1	prediction	degrees01	297	1
#EE82EE	30.6159160931201	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	30.6159160931201	0.985738393107297	1	prediction	degrees01	545	1
#EE82EE	30.6159160931201	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	30.6159160931201	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	33.2418941167672	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	33.2418941167672	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	33.2418941167672	0.845460786823053	1	prediction	degrees01	5	1
#EE82EE	33.2418941167672	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	33.2418941167672	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	33.2418941167672	1.01328488490812	1	prediction	degrees01	14	1
#EE82EE	33.2418941167672	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	33.2418941167672	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	33.2418941167672	0.731469052416143	1	prediction	degrees01	35	1
#EE82EE	33.2418941167672	0.654714371132434	1	prediction	degrees01	48	1
#EE82EE	33.2418941167672	0.887894292114081	1	prediction	degrees01	65	1
#EE82EE	33.2418941167672	0.848988685331065	1	prediction	degrees01	88	1
#EE82EE	33.2418941167672	0.818694316054991	1	prediction	degrees01	119	1
#EE82EE	33.2418941167672	0.62262338772223	1	prediction	degrees01	162	1
#EE82EE	33.2418941167672	0.877517877072769	1	prediction	degrees01	219	1
#EE82EE	33.2418941167672	0.615521656942335	1	prediction	degrees01	297	1
#EE82EE	33.2418941167672	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	33.2418941167672	0.949029036251556	1	prediction	degrees01	545	1
#EE82EE	33.2418941167672	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	33.2418941167672	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	35.404860179898	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	35.404860179898	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	35.404860179898	0.841693894347248	1	prediction	degrees01	5	1
#EE82EE	35.404860179898	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	35.404860179898	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	35.404860179898	1.00842914051457	1	prediction	degrees01	14	1
#EE82EE	35.404860179898	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	35.404860179898	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	35.404860179898	0.742838340804392	1	prediction	degrees01	35	1
#EE82EE	35.404860179898	0.67249647815165	1	prediction	degrees01	48	1
#EE82EE	35.404860179898	0.88185902645908	1	prediction	degrees01	65	1
#EE82EE	35.404860179898	0.846261385458414	1	prediction	degrees01	88	1
#EE82EE	35.404860179898	0.819869693642828	1	prediction	degrees01	119	1
#EE82EE	35.404860179898	0.655803237651209	1	prediction	degrees01	162	1
#EE82EE	35.404860179898	0.871318357182403	1	prediction	degrees01	219	1
#EE82EE	35.404860179898	0.647102427578726	1	prediction	degrees01	297	1
#EE82EE	35.404860179898	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	35.404860179898	0.922427124494959	1	prediction	degrees01	545	1
#EE82EE	35.404860179898	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	35.404860179898	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	36.8403943780173	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	36.8403943780173	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	36.8403943780173	0.839192154155739	1	prediction	degrees01	5	1
#EE82EE	36.8403943780173	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	36.8403943780173	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	36.8403943780173	1.00518646366142	1	prediction	degrees01	14	1
#EE82EE	36.8403943780173	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	36.8403943780173	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	36.8403943780173	0.750173661707798	1	prediction	degrees01	35	1
#EE82EE	36.8403943780173	0.683969743527857	1	prediction	degrees01	48	1
#EE82EE	36.8403943780173	0.877913321193735	1	prediction	degrees01	65	1
#EE82EE	36.8403943780173	0.844633814688275	1	prediction	degrees01	88	1
#EE82EE	36.8403943780173	0.820693319295173	1	prediction	degrees01	119	1
#EE82EE	36.8403943780173	0.6762655774759	1	prediction	degrees01	162	1
#EE82EE	36.8403943780173	0.866919703699697	1	prediction	degrees01	219	1
#EE82EE	36.8403943780173	0.666894868235555	1	prediction	degrees01	297	1
#EE82EE	36.8403943780173	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	36.8403943780173	0.906564492290596	1	prediction	degrees01	545	1
#EE82EE	36.8403943780173	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	36.8403943780173	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	37.1613623679511	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	37.1613623679511	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	37.1613623679511	0.838632611279533	1	prediction	degrees01	5	1
#EE82EE	37.1613623679511	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	37.1613623679511	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	37.1613623679511	1.00445925945552	1	prediction	degrees01	14	1
#EE82EE	37.1613623679511	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	37.1613623679511	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	37.1613623679511	0.751790756057056	1	prediction	degrees01	35	1
#EE82EE	37.1613623679511	0.68649908508102	1	prediction	degrees01	48	1
#EE82EE	37.1613623679511	0.877039446535728	1	prediction	degrees01	65	1
#EE82EE	37.1613623679511	0.844289739273226	1	prediction	degrees01	88	1
#EE82EE	37.1613623679511	0.820882357419875	1	prediction	degrees01	119	1
#EE82EE	37.1613623679511	0.68067338047895	1	prediction	degrees01	162	1
#EE82EE	37.1613623679511	0.865912539182517	1	prediction	degrees01	219	1
#EE82EE	37.1613623679511	0.671192932294509	1	prediction	degrees01	297	1
#EE82EE	37.1613623679511	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	37.1613623679511	0.903211891624558	1	prediction	degrees01	545	1
#EE82EE	37.1613623679511	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	37.1613623679511	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	41.3085502632151	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	41.3085502632151	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	41.3085502632151	0.831396837101437	1	prediction	degrees01	5	1
#EE82EE	41.3085502632151	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	41.3085502632151	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	41.3085502632151	0.994991426593679	1	prediction	degrees01	14	1
#EE82EE	41.3085502632151	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	41.3085502632151	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	41.3085502632151	0.771927699951595	1	prediction	degrees01	35	1
#EE82EE	41.3085502632151	0.717995443280795	1	prediction	degrees01	48	1
#EE82EE	41.3085502632151	0.866111333755513	1	prediction	degrees01	65	1
#EE82EE	41.3085502632151	0.840489916075063	1	prediction	degrees01	88	1
#EE82EE	41.3085502632151	0.82349102872225	1	prediction	degrees01	119	1
#EE82EE	41.3085502632151	0.732281988917916	1	prediction	degrees01	162	1
#EE82EE	41.3085502632151	0.852496091540711	1	prediction	degrees01	219	1
#EE82EE	41.3085502632151	0.722562378415183	1	prediction	degrees01	297	1
#EE82EE	41.3085502632151	1.10499310824741	1	prediction	degrees01	402	1
#EE82EE	41.3085502632151	0.86618087770551	1	prediction	degrees01	545	1
#EE82EE	41.3085502632151	1.10499310824741	1	prediction	degrees01	738	1
#EE82EE	41.3085502632151	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	46.81028596258	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	46.81028596258	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	46.81028596258	0.821780880144856	1	prediction	degrees01	5	1
#EE82EE	46.81028596258	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	46.81028596258	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	46.81028596258	0.982225663385768	1	prediction	degrees01	14	1
#EE82EE	46.81028596258	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	46.81028596258	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	46.81028596258	0.796466842256643	1	prediction	degrees01	35	1
#EE82EE	46.81028596258	0.756371954390981	1	prediction	degrees01	48	1
#EE82EE	46.81028596258	0.853075143221068	1	prediction	degrees01	65	1
#EE82EE	46.81028596258	0.837261488734964	1	prediction	degrees01	88	1
#EE82EE	46.81028596258	0.827447072244094	1	prediction	degrees01	119	1
#EE82EE	46.81028596258	0.786303851217209	1	prediction	degrees01	162	1
#EE82EE	46.81028596258	0.835427697273782	1	prediction	degrees01	219	1
#EE82EE	46.81028596258	0.778956328348318	1	prediction	degrees01	297	1
#EE82EE	46.81028596258	0.949532502625394	1	prediction	degrees01	402	1
#EE82EE	46.81028596258	0.834493102553726	1	prediction	degrees01	545	1
#EE82EE	46.81028596258	1.01034239839577	1	prediction	degrees01	738	1
#EE82EE	46.81028596258	0.940186542420881	1	prediction	degrees01	1000	1
#EE82EE	49.4908934926455	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	49.4908934926455	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	49.4908934926455	0.817088903268287	1	prediction	degrees01	5	1
#EE82EE	49.4908934926455	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	49.4908934926455	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	49.4908934926455	0.975920839252019	1	prediction	degrees01	14	1
#EE82EE	49.4908934926455	1.10499310824741	1	prediction	degrees01	19	1
#EE82EE	49.4908934926455	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	49.4908934926455	0.807522986066693	1	prediction	degrees01	35	1
#EE82EE	49.4908934926455	0.773658914208856	1	prediction	degrees01	48	1
#EE82EE	49.4908934926455	0.84753221687893	1	prediction	degrees01	65	1
#EE82EE	49.4908934926455	0.836412430016623	1	prediction	degrees01	88	1
#EE82EE	49.4908934926455	0.829584694284021	1	prediction	degrees01	119	1
#EE82EE	49.4908934926455	0.807159360322917	1	prediction	degrees01	162	1
#EE82EE	49.4908934926455	0.828401223211466	1	prediction	degrees01	219	1
#EE82EE	49.4908934926455	0.80172181412041	1	prediction	degrees01	297	1
#EE82EE	49.4908934926455	0.869330671438999	1	prediction	degrees01	402	1
#EE82EE	49.4908934926455	0.825867856173552	1	prediction	degrees01	545	1
#EE82EE	49.4908934926455	0.870421837699974	1	prediction	degrees01	738	1
#EE82EE	49.4908934926455	0.862310139087627	1	prediction	degrees01	1000	1
#EE82EE	50.1394850102731	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	50.1394850102731	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	50.1394850102731	0.815952989004012	1	prediction	degrees01	5	1
#EE82EE	50.1394850102731	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	50.1394850102731	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	50.1394850102731	0.974386977429728	1	prediction	degrees01	14	1
#EE82EE	50.1394850102731	1.04900521994834	1	prediction	degrees01	19	1
#EE82EE	50.1394850102731	1.10499310824741	1	prediction	degrees01	26	1
#EE82EE	50.1394850102731	0.810109477008189	1	prediction	degrees01	35	1
#EE82EE	50.1394850102731	0.777702648369399	1	prediction	degrees01	48	1
#EE82EE	50.1394850102731	0.84628408266082	1	prediction	degrees01	65	1
#EE82EE	50.1394850102731	0.836276105205541	1	prediction	degrees01	88	1
#EE82EE	50.1394850102731	0.830122643866105	1	prediction	degrees01	119	1
#EE82EE	50.1394850102731	0.811706638179561	1	prediction	degrees01	162	1
#EE82EE	50.1394850102731	0.826898283135298	1	prediction	degrees01	219	1
#EE82EE	50.1394850102731	0.806780453518869	1	prediction	degrees01	297	1
#EE82EE	50.1394850102731	0.850275594606109	1	prediction	degrees01	402	1
#EE82EE	50.1394850102731	0.824415523463252	1	prediction	degrees01	545	1
#EE82EE	50.1394850102731	0.846198742034081	1	prediction	degrees01	738	1
#EE82EE	50.1394850102731	0.846268775653744	1	prediction	degrees01	1000	1
#EE82EE	50.5392978942842	1.10499310824741	1	prediction	degrees01	3	1
#EE82EE	50.5392978942842	1.10499310824741	1	prediction	degrees01	4	1
#EE82EE	50.5392978942842	0.815252647742353	1	prediction	degrees01	5	1
#EE82EE	50.5392978942842	1.10499310824741	1	prediction	degrees01	7	1
#EE82EE	50.5392978942842	1.10499310824741	1	prediction	degrees01	10	1
#EE82EE	50.5392978942842	0.973439831114216	1	prediction	degrees01	14	1
#EE82EE	50.5392978942842	1.04791516267041	1	prediction	degrees01	19	1
#EE82EE	50.5392978942842	1.10499310824741	1	prediction	degrees01	26	1
